episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
58.0,-75.0,7.26,300.0,62,1,2182192,2182192,False,7273,116,437cb11f7eea4b30a046e628733ba129,2021-07-14_19-08-38,1626289718,24.76364779472351,2873.9925241470337,61,922e4a39fe3f,172.28.0.2,2873.9925241470337,0,116,"[29.0, -28.0, -53.0, 13.0, -17.0, 12.0, 4.0, 56.0, -4.0, -23.0, -4.0, 56.0, 46.0, -24.0, 46.0, 18.0, 12.0, 9.0, 40.0, -10.0, 32.0, 54.0, 20.0, 39.0, 50.0, -7.0, -4.0, 23.0, -26.0, -24.0, 38.0, 0.0, 33.0, 24.0, 7.0, -3.0, -14.0, -10.0, 58.0, 46.0, 13.0, -1.0, -38.0, -26.0, 10.0, 17.0, 40.0, -9.0, 5.0, -38.0, -27.0, -27.0, 3.0, 26.0, 22.0, 10.0, -33.0, 40.0, 42.0, 1.0, 44.0, 53.0, 22.0, -68.0, 20.0, 31.0, -29.0, 48.0, 22.0, 4.0, 2.0, -32.0, 31.0, -7.0, 21.0, -14.0, -32.0, -35.0, 40.0, 45.0, 7.0, -53.0, -11.0, -33.0, 49.0, 40.0, -41.0, 19.0, 33.0, 47.0, 8.0, -75.0, -13.0, -10.0, -2.0, 35.0, 25.0, -16.0, -5.0, 12.0]","[300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300]",0.13984548454322687,0.7332419318184279,0.050664947969923144,0.06320458630631101,0.0,18601.309,1011.327,4.476,4202480.205,6087.813,3090.108,3.051,2182192,2182192,2182192,2182192,62.18055555555557,18.799999999999997,7.806255435100479e-19,4.999999873689376e-05,7.5086007,-0.01012143,7.518722,0.92858565,0.0051900996,0.06495885,0.0
58.0,-75.0,2.97,300.0,63,1,2201004,2201004,False,7336,117,437cb11f7eea4b30a046e628733ba129,2021-07-14_19-09-03,1626289743,24.61238408088684,2898.6049082279205,61,922e4a39fe3f,172.28.0.2,2898.6049082279205,0,117,"[-68.0, 20.0, 31.0, -29.0, 48.0, 22.0, 4.0, 2.0, -32.0, 31.0, -7.0, 21.0, -14.0, -32.0, -35.0, 40.0, 45.0, 7.0, -53.0, -11.0, -33.0, 49.0, 40.0, -41.0, 19.0, 33.0, 47.0, 8.0, -75.0, -13.0, -10.0, -2.0, 35.0, 25.0, -16.0, -5.0, 12.0, -6.0, 13.0, 7.0, 20.0, 0.0, 39.0, 7.0, 49.0, 28.0, 58.0, 26.0, 15.0, -11.0, 4.0, 7.0, 2.0, 57.0, 32.0, 41.0, -7.0, 21.0, 7.0, -23.0, -34.0, -9.0, 20.0, -20.0, 19.0, -4.0, 15.0, -4.0, -64.0, -4.0, -57.0, 27.0, -1.0, 40.0, -24.0, -8.0, -6.0, 6.0, -26.0, 44.0, 0.0, -36.0, -32.0, -49.0, -16.0, 13.0, 9.0, 32.0, 9.0, -49.0, -20.0, 57.0, 5.0, 42.0, -29.0, -25.0, 36.0, -65.0, 28.0, 28.0]","[300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300]",0.13984451747817045,0.7332167500644843,0.05066460279137284,0.06320327826277962,0.0,18608.052,1010.96,4.474,4204809.318,6093.649,3087.149,3.061,2201004,2201004,2201004,2201004,62.10285714285714,18.799999999999997,7.806255435100479e-19,4.999999873689376e-05,7.6268997,-0.007811518,7.6347113,0.9284102,0.004565585,0.065688826,0.0
82.0,-98.0,8.36,300.0,63,1,2219816,2219816,False,7399,118,437cb11f7eea4b30a046e628733ba129,2021-07-14_19-09-28,1626289768,24.966861963272095,2923.5717701911926,61,922e4a39fe3f,172.28.0.2,2923.5717701911926,0,118,"[-20.0, 19.0, -4.0, 15.0, -4.0, -64.0, -4.0, -57.0, 27.0, -1.0, 40.0, -24.0, -8.0, -6.0, 6.0, -26.0, 44.0, 0.0, -36.0, -32.0, -49.0, -16.0, 13.0, 9.0, 32.0, 9.0, -49.0, -20.0, 57.0, 5.0, 42.0, -29.0, -25.0, 36.0, -65.0, 28.0, 28.0, 57.0, -13.0, 35.0, 16.0, 39.0, 11.0, 54.0, 44.0, 25.0, 60.0, -27.0, -26.0, 22.0, -13.0, 5.0, 30.0, 57.0, 82.0, -5.0, -4.0, 64.0, 40.0, 77.0, 36.0, 7.0, -9.0, 34.0, -28.0, 35.0, -26.0, 45.0, 44.0, -21.0, -8.0, -98.0, 52.0, -13.0, 32.0, 33.0, 35.0, 41.0, 26.0, 21.0, -21.0, 8.0, -13.0, 25.0, -17.0, 49.0, -4.0, 38.0, 16.0, -16.0, 23.0, -1.0, -48.0, 7.0, 26.0, 47.0, 14.0, -56.0, 35.0, -15.0]","[300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300]",0.1398514517919395,0.7332361400397177,0.05066780847063272,0.06320581357923083,0.0,18626.911,1009.937,4.477,4202323.531,6104.408,3081.708,3.049,2219816,2219816,2219816,2219816,62.155555555555566,18.799999999999997,3.9031277175502394e-19,4.999999873689376e-05,6.4149323,-0.00716908,6.4221015,0.9392698,0.0039392593,0.064101115,0.0
81.0,-98.0,6.98,300.0,63,1,2238628,2238628,False,7462,119,437cb11f7eea4b30a046e628733ba129,2021-07-14_19-09-53,1626289793,24.732245445251465,2948.304015636444,61,922e4a39fe3f,172.28.0.2,2948.304015636444,0,119,"[34.0, -28.0, 35.0, -26.0, 45.0, 44.0, -21.0, -8.0, -98.0, 52.0, -13.0, 32.0, 33.0, 35.0, 41.0, 26.0, 21.0, -21.0, 8.0, -13.0, 25.0, -17.0, 49.0, -4.0, 38.0, 16.0, -16.0, 23.0, -1.0, -48.0, 7.0, 26.0, 47.0, 14.0, -56.0, 35.0, -15.0, -78.0, -24.0, 10.0, -53.0, 12.0, -4.0, -10.0, -22.0, -3.0, 48.0, 5.0, 2.0, -36.0, 4.0, 13.0, -3.0, -10.0, 24.0, 3.0, 40.0, 4.0, 38.0, -8.0, 10.0, -38.0, 37.0, 33.0, 19.0, -59.0, 39.0, -30.0, 29.0, -7.0, 19.0, 12.0, 15.0, -6.0, -4.0, -64.0, -4.0, -44.0, 38.0, 51.0, -22.0, 38.0, -16.0, 28.0, -36.0, 25.0, 15.0, 51.0, 13.0, -54.0, 26.0, 54.0, 26.0, 81.0, 25.0, 51.0, 45.0, 16.0, 18.0, 15.0]","[300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300]",0.1398575852976918,0.7332502445500828,0.050669911184996835,0.06320672122966652,0.0,18662.318,1008.021,4.484,4195396.784,6099.012,3084.434,3.069,2238628,2238628,2238628,2238628,62.12571428571429,18.799999999999997,1.9515638587751197e-19,4.999999873689376e-05,7.165536,-0.00818129,7.173716,0.9322196,0.00548168,0.06726016,0.0
81.0,-64.0,11.61,300.0,62,1,2257440,2257440,False,7524,120,437cb11f7eea4b30a046e628733ba129,2021-07-14_19-10-17,1626289817,24.722962379455566,2973.0269780158997,61,922e4a39fe3f,172.28.0.2,2973.0269780158997,0,120,"[37.0, 33.0, 19.0, -59.0, 39.0, -30.0, 29.0, -7.0, 19.0, 12.0, 15.0, -6.0, -4.0, -64.0, -4.0, -44.0, 38.0, 51.0, -22.0, 38.0, -16.0, 28.0, -36.0, 25.0, 15.0, 51.0, 13.0, -54.0, 26.0, 54.0, 26.0, 81.0, 25.0, 51.0, 45.0, 16.0, 18.0, 15.0, -54.0, 2.0, 8.0, 47.0, 42.0, -18.0, -20.0, 27.0, 2.0, -41.0, -36.0, 22.0, 7.0, 20.0, 50.0, 20.0, -4.0, 9.0, 39.0, 18.0, 32.0, -43.0, 20.0, -21.0, -11.0, -3.0, -2.0, -50.0, 57.0, 30.0, 31.0, -29.0, -40.0, 6.0, 30.0, 62.0, 13.0, 43.0, -20.0, 22.0, 17.0, 17.0, 42.0, -34.0, 53.0, 31.0, -25.0, -7.0, 25.0, 12.0, 48.0, 24.0, 13.0, 8.0, 1.0, 34.0, 58.0, 4.0, 37.0, 30.0, 28.0, 5.0]","[300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300]",0.13985209315059108,0.7332373230877439,0.050668635268220505,0.06320452143726298,0.0,18662.005,1008.037,4.473,4205660.984,6096.303,3085.804,2.994,2257440,2257440,2257440,2257440,62.12285714285715,18.799999999999997,1.9515638587751197e-19,4.999999873689376e-05,6.7823977,-0.0076827547,6.7900805,0.93549377,0.004587314,0.06807315,0.0
83.0,-53.0,15.26,300.0,63,1,2276252,2276252,False,7587,121,437cb11f7eea4b30a046e628733ba129,2021-07-14_19-10-42,1626289842,24.887945890426636,2997.9149239063263,61,922e4a39fe3f,172.28.0.2,2997.9149239063263,0,121,"[-3.0, -2.0, -50.0, 57.0, 30.0, 31.0, -29.0, -40.0, 6.0, 30.0, 62.0, 13.0, 43.0, -20.0, 22.0, 17.0, 17.0, 42.0, -34.0, 53.0, 31.0, -25.0, -7.0, 25.0, 12.0, 48.0, 24.0, 13.0, 8.0, 1.0, 34.0, 58.0, 4.0, 37.0, 30.0, 28.0, 5.0, 2.0, 16.0, 67.0, -3.0, 40.0, -51.0, 58.0, 16.0, 37.0, 19.0, 12.0, -46.0, -8.0, 36.0, 13.0, 33.0, 15.0, -19.0, 11.0, 6.0, 60.0, 4.0, 36.0, 31.0, -10.0, -53.0, -13.0, 57.0, 26.0, 82.0, 67.0, 8.0, 32.0, 53.0, 6.0, -1.0, 10.0, -11.0, 8.0, 33.0, 50.0, 30.0, 39.0, 23.0, 8.0, -32.0, -5.0, 61.0, 24.0, 83.0, 6.0, 3.0, 0.0, 21.0, -40.0, -20.0, 1.0, -7.0, 30.0, 51.0, -38.0, 23.0, -35.0]","[300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300]",0.13984894179276547,0.7332751074367665,0.05066816259817891,0.06320146900487396,0.0,18649.812,1008.697,4.436,4241038.385,6099.527,3084.174,2.964,2276252,2276252,2276252,2276252,62.68333333333333,18.749999999999993,9.757819293875598e-20,4.999999873689376e-05,6.5242386,-0.009205342,6.533444,0.9370794,0.0035623182,0.06383462,0.0
83.0,-122.0,9.86,300.0,63,1,2295064,2295064,False,7650,122,437cb11f7eea4b30a046e628733ba129,2021-07-14_19-11-07,1626289867,24.69311761856079,3022.608041524887,61,922e4a39fe3f,172.28.0.2,3022.608041524887,0,122,"[-13.0, 57.0, 26.0, 82.0, 67.0, 8.0, 32.0, 53.0, 6.0, -1.0, 10.0, -11.0, 8.0, 33.0, 50.0, 30.0, 39.0, 23.0, 8.0, -32.0, -5.0, 61.0, 24.0, 83.0, 6.0, 3.0, 0.0, 21.0, -40.0, -20.0, 1.0, -7.0, 30.0, 51.0, -38.0, 23.0, -35.0, -25.0, -6.0, 56.0, -2.0, -4.0, 34.0, -16.0, 43.0, -9.0, 16.0, 31.0, 46.0, 31.0, -10.0, 2.0, 4.0, -77.0, -30.0, -34.0, 48.0, -12.0, 17.0, 5.0, 61.0, 73.0, 22.0, -13.0, 18.0, 44.0, 31.0, 9.0, -41.0, -8.0, 52.0, 70.0, 10.0, 14.0, -10.0, -10.0, -19.0, 51.0, 0.0, 8.0, 9.0, 46.0, -16.0, 11.0, -19.0, 31.0, 23.0, -122.0, -29.0, -44.0, 47.0, -70.0, -10.0, 21.0, -13.0, 6.0, 1.0, 15.0, -43.0, 39.0]","[300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300]",0.13984736100020034,0.733306309357599,0.05066836753107963,0.0631990420462073,0.0,18653.437,1008.5,4.408,4267739.427,6094.881,3086.524,2.98,2295064,2295064,2295064,2295064,61.99714285714286,18.799999999999997,4.878909646937799e-20,4.999999873689376e-05,8.098745,-0.009009602,8.107757,0.9239538,0.005844224,0.065580785,0.0
70.0,-122.0,6.23,300.0,62,1,2313876,2313876,False,7712,123,437cb11f7eea4b30a046e628733ba129,2021-07-14_19-11-32,1626289892,24.846803426742554,3047.4548449516296,61,922e4a39fe3f,172.28.0.2,3047.4548449516296,0,123,"[22.0, -13.0, 18.0, 44.0, 31.0, 9.0, -41.0, -8.0, 52.0, 70.0, 10.0, 14.0, -10.0, -10.0, -19.0, 51.0, 0.0, 8.0, 9.0, 46.0, -16.0, 11.0, -19.0, 31.0, 23.0, -122.0, -29.0, -44.0, 47.0, -70.0, -10.0, 21.0, -13.0, 6.0, 1.0, 15.0, -43.0, 39.0, -5.0, 21.0, -20.0, 7.0, -7.0, 36.0, -1.0, 29.0, -14.0, 56.0, 40.0, -13.0, -12.0, 4.0, -20.0, -27.0, 60.0, -10.0, 60.0, 40.0, -7.0, 20.0, -36.0, 20.0, -36.0, 47.0, 2.0, -6.0, 19.0, 22.0, 11.0, -46.0, 49.0, 13.0, 27.0, 8.0, -29.0, -54.0, 21.0, 52.0, 28.0, 52.0, -46.0, -8.0, 30.0, 24.0, 17.0, -7.0, 10.0, 44.0, 7.0, 15.0, -5.0, -38.0, -47.0, 24.0, 33.0, 38.0, 22.0, -28.0, -15.0, 41.0]","[300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300]",0.13983557232091567,0.7332727964463759,0.05066463609819514,0.06319263605217637,0.0,18634.041,1009.55,4.373,4302342.845,6115.713,3076.011,3.03,2313876,2313876,2313876,2313876,62.022222222222226,18.799999999999997,4.878909646937799e-20,4.999999873689376e-05,7.6250033,-0.007321797,7.632325,0.92777014,0.004421256,0.06702148,0.0
62.0,-67.0,9.73,300.0,63,1,2332688,2332688,False,7775,124,437cb11f7eea4b30a046e628733ba129,2021-07-14_19-11-56,1626289916,24.528761863708496,3071.983606815338,61,922e4a39fe3f,172.28.0.2,3071.983606815338,0,124,"[47.0, 2.0, -6.0, 19.0, 22.0, 11.0, -46.0, 49.0, 13.0, 27.0, 8.0, -29.0, -54.0, 21.0, 52.0, 28.0, 52.0, -46.0, -8.0, 30.0, 24.0, 17.0, -7.0, 10.0, 44.0, 7.0, 15.0, -5.0, -38.0, -47.0, 24.0, 33.0, 38.0, 22.0, -28.0, -15.0, 41.0, 23.0, -26.0, 18.0, 11.0, 30.0, -7.0, 38.0, 14.0, 7.0, -13.0, 24.0, 34.0, 0.0, 58.0, 2.0, -21.0, 10.0, 62.0, 55.0, 51.0, 0.0, 7.0, 22.0, 29.0, 41.0, 13.0, 50.0, 9.0, -67.0, 15.0, -4.0, -4.0, 1.0, -23.0, 1.0, -21.0, -12.0, -15.0, -32.0, 10.0, -56.0, 9.0, -11.0, 39.0, -30.0, -18.0, 19.0, 19.0, 53.0, 5.0, -27.0, 29.0, 21.0, 47.0, 17.0, -4.0, 8.0, 47.0, 21.0, 1.0, 7.0, 19.0, 41.0]","[300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300]",0.1398240090877271,0.7332142481473874,0.050661415295159315,0.06318636031340011,0.0,18624.047,1010.092,4.402,4273564.399,6112.077,3077.841,3.016,2332688,2332688,2332688,2332688,61.99714285714286,18.799999999999997,2.4394548234688996e-20,4.999999873689376e-05,7.1486707,-0.008550044,7.157221,0.9319404,0.0042356015,0.06390204,0.0
84.0,-74.0,7.96,300.0,63,1,2351500,2351500,False,7838,125,437cb11f7eea4b30a046e628733ba129,2021-07-14_19-12-22,1626289942,25.288566827774048,3097.272173643112,61,922e4a39fe3f,172.28.0.2,3097.272173643112,0,125,"[50.0, 9.0, -67.0, 15.0, -4.0, -4.0, 1.0, -23.0, 1.0, -21.0, -12.0, -15.0, -32.0, 10.0, -56.0, 9.0, -11.0, 39.0, -30.0, -18.0, 19.0, 19.0, 53.0, 5.0, -27.0, 29.0, 21.0, 47.0, 17.0, -4.0, 8.0, 47.0, 21.0, 1.0, 7.0, 19.0, 41.0, 5.0, 12.0, 0.0, 0.0, -19.0, -34.0, -6.0, 30.0, -6.0, -38.0, -8.0, -9.0, 3.0, 26.0, -17.0, 21.0, 33.0, 14.0, -74.0, -22.0, -19.0, -21.0, -56.0, 40.0, 53.0, 4.0, -26.0, 14.0, -7.0, 37.0, 45.0, 79.0, 25.0, 10.0, -66.0, 84.0, -32.0, 25.0, 14.0, 57.0, 2.0, 19.0, 44.0, -7.0, 46.0, 21.0, 48.0, -5.0, 41.0, 27.0, 36.0, 21.0, -6.0, 61.0, 11.0, 46.0, -25.0, 12.0, 0.0, 33.0, -4.0, 24.0, 16.0]","[300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300]",0.13983954243311575,0.7332409233204281,0.05066669449321582,0.0631895978850649,0.0,18654.45,1008.446,4.466,4211947.07,6135.335,3066.173,3.012,2351500,2351500,2351500,2351500,62.10277777777779,18.799999999999997,1.2197274117344498e-20,4.999999873689376e-05,7.074538,-0.0073005664,7.081839,0.9324857,0.0050544217,0.064550795,0.0
84.0,-72.0,11.66,300.0,63,1,2370312,2370312,False,7901,126,437cb11f7eea4b30a046e628733ba129,2021-07-14_19-12-47,1626289967,24.959917545318604,3122.232091188431,61,922e4a39fe3f,172.28.0.2,3122.232091188431,0,126,"[-26.0, 14.0, -7.0, 37.0, 45.0, 79.0, 25.0, 10.0, -66.0, 84.0, -32.0, 25.0, 14.0, 57.0, 2.0, 19.0, 44.0, -7.0, 46.0, 21.0, 48.0, -5.0, 41.0, 27.0, 36.0, 21.0, -6.0, 61.0, 11.0, 46.0, -25.0, 12.0, 0.0, 33.0, -4.0, 24.0, 16.0, 49.0, 25.0, 8.0, -32.0, 21.0, 10.0, -72.0, 14.0, 22.0, -56.0, -15.0, 33.0, -11.0, 41.0, 37.0, 59.0, 10.0, -56.0, 11.0, 43.0, 12.0, -27.0, 24.0, 46.0, 16.0, -4.0, 25.0, 49.0, 19.0, -12.0, 20.0, -26.0, -29.0, 25.0, -41.0, 20.0, -9.0, 35.0, 0.0, -25.0, 27.0, -14.0, 5.0, 31.0, 29.0, -15.0, -35.0, 42.0, 16.0, -4.0, -68.0, 17.0, 36.0, -10.0, -24.0, 59.0, -14.0, 56.0, 24.0, -53.0, 34.0, 3.0, 45.0]","[300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300]",0.1398625962776334,0.7333165173686664,0.05067575103631928,0.06319712676647452,0.0,18676.982,1007.229,4.484,4195664.491,6132.436,3067.622,3.033,2370312,2370312,2370312,2370312,62.07142857142857,18.799999999999997,1.2197274117344498e-20,4.999999873689376e-05,7.2991743,-0.0070601776,7.3062353,0.9313181,0.005446021,0.067317046,0.0
65.0,-68.0,7.21,300.0,62,1,2389124,2389124,False,7963,127,437cb11f7eea4b30a046e628733ba129,2021-07-14_19-13-11,1626289991,24.58025360107422,3146.812344789505,61,922e4a39fe3f,172.28.0.2,3146.812344789505,0,127,"[-4.0, 25.0, 49.0, 19.0, -12.0, 20.0, -26.0, -29.0, 25.0, -41.0, 20.0, -9.0, 35.0, 0.0, -25.0, 27.0, -14.0, 5.0, 31.0, 29.0, -15.0, -35.0, 42.0, 16.0, -4.0, -68.0, 17.0, 36.0, -10.0, -24.0, 59.0, -14.0, 56.0, 24.0, -53.0, 34.0, 3.0, 45.0, -30.0, 39.0, -55.0, 39.0, 64.0, -11.0, -1.0, -13.0, 28.0, -10.0, 37.0, 16.0, 65.0, 20.0, -20.0, 7.0, 7.0, 6.0, 26.0, 15.0, 19.0, 13.0, 43.0, 12.0, 40.0, 14.0, 6.0, -1.0, 35.0, 10.0, 30.0, 48.0, 1.0, -24.0, -6.0, -18.0, -17.0, 19.0, -28.0, 11.0, -10.0, -41.0, 50.0, 9.0, 14.0, -8.0, -19.0, 6.0, -34.0, -21.0, 0.0, 31.0, 35.0, -19.0, 0.0, 11.0, -48.0, 32.0, 19.0, 5.0, 3.0, 36.0]","[300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300]",0.13986251519348897,0.7333066499998278,0.050676680039157505,0.06319660430867426,0.0,18669.812,1007.616,4.488,4191318.477,6136.369,3065.657,3.086,2389124,2389124,2389124,2389124,62.19999999999999,18.799999999999997,1.2197274117344498e-20,4.999999873689376e-05,6.9760904,-0.008062021,6.9841523,0.933759,0.004705085,0.0630701,0.0
